id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
4860853,Ideal studio in the Back Bay/S. End,814298,2011-07-13,"Boston, Massachusetts, United States",within a few hours,98.0,66.0,f,22.0,"['email', 'phone', 'reviews', 'kba']",t,t,South End,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""Hair Dryer"",Iron}",225.0,75.0,1.0,0.0,2.0,1125.0,21.0,80.0,8.0,9.0,8.0,8.0,9.0,8.0,f,f,strict,f,f,19.0,1.17
5532549,South End close to Back Bay,26379614,2015-01-19,"Boston, Massachusetts, United States",within a few hours,90.0,83.0,f,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t,South End,Apartment,Entire home/apt,6.0,1.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",250.0,50.0,4.0,100.0,1.0,1125.0,4.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,strict,f,f,1.0,0.85
8631257,Cozy private bedroom,14299534,2014-04-15,"Boston, Massachusetts, United States",,94.98908,84.17309,f,1.0,"['phone', 'jumio']",t,f,South End,Loft,Private room,1.0,1.5,1.0,1.0,Real Bed,"{""Air Conditioning"",Kitchen,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo}",50.0,15.0,2.0,20.0,1.0,1125.0,0.0,91.916664,9.431571,9.258041,9.646293,9.646548,9.414042,9.168235,f,f,strict,f,f,1.0,1.9709084
9663423,Cozy South End Apt in best location,22543302,2014-10-14,"Boston, Massachusetts, United States",within an hour,100.0,0.0,f,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,South End,Condominium,Entire home/apt,3.0,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",115.0,35.0,1.0,0.0,4.0,1125.0,6.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,1.0,1.06
6763409,"Columbus Avenue By Maverick, Five",22348222,2014-10-09,"Middlesex County, Massachusetts, United States",within a few hours,100.0,91.0,f,52.0,"['email', 'phone', 'reviews', 'jumio']",t,t,South End,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher""}",150.0,225.0,1.0,0.0,7.0,1125.0,3.0,67.0,8.0,7.0,9.0,7.0,9.0,7.0,f,f,strict,f,f,50.0,0.27
3289921,South End Studio with Sleeping Loft,2212661,2012-04-24,"Boston, Massachusetts, United States",within an hour,100.0,0.0,f,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,South End,Apartment,Entire home/apt,4.0,1.0,0.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",170.0,40.0,2.0,10.0,4.0,365.0,18.0,88.0,8.0,9.0,10.0,10.0,8.0,9.0,f,f,moderate,f,f,1.0,0.67
5976821,Heart of the South End Near It All!,432317,2011-03-09,"Boston, Massachusetts, United States",within an hour,100.0,100.0,t,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,South End,Apartment,Shared room,2.0,1.0,1.0,1.0,Airbed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",125.0,68.38014,1.0,40.0,2.0,1125.0,59.0,97.0,10.0,9.0,10.0,10.0,10.0,10.0,f,t,moderate,f,f,1.0,3.51
8680170,2BR South End Duplex,5678580,2013-03-29,US,,94.98908,84.17309,f,1.0,"['email', 'phone', 'reviews']",t,f,South End,Apartment,Entire home/apt,2.0,2.0,2.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",250.0,68.38014,1.0,0.0,2.0,1125.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1.0,0.18
11841986,Bright 2BR in Heart of South End,12243051,2014-02-14,"Montreal, Quebec, Canada",within a few hours,71.0,98.0,f,363.0,"['email', 'phone', 'reviews', 'manual_offline', 'jumio']",t,t,South End,Apartment,Entire home/apt,4.0,1.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",229.0,95.0,2.0,10.0,3.0,1125.0,9.0,73.0,7.0,7.0,8.0,8.0,9.0,7.0,f,t,strict,f,f,58.0,2.23
6287797,One Bedroom in Open and Airy Apt,14980002,2015-05-05,"Boston, Massachusetts, United States",,94.98908,84.17309,f,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,South End,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,""translation missing: en.hosting_amenity_50""}",90.0,45.0,1.0,0.0,2.0,1125.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,1.0,0.06
8827268,"Views, Amenities, Location, Bingo!",3958442,2012-10-23,"Boston, Massachusetts, United States",within a few hours,100.0,56.0,t,2.0,"['email', 'phone', 'amex', 'reviews', 'kba']",t,t,South End,Apartment,Entire home/apt,4.0,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",200.0,40.0,1.0,0.0,1.0,1125.0,11.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,2.0,1.01
5075267,Efficient Studio - Back Bay/S. End,814298,2011-07-13,"Boston, Massachusetts, United States",within a few hours,98.0,66.0,f,22.0,"['email', 'phone', 'reviews', 'kba']",t,t,South End,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",100.0,75.0,1.0,0.0,2.0,1125.0,39.0,76.0,8.0,9.0,9.0,9.0,10.0,8.0,f,f,strict,f,f,19.0,1.98
798957,2Bed2BathDplx 43Bus to BestBosSites,1651480,2012-01-25,"Boston, Massachusetts, United States",within an hour,100.0,94.0,t,6.0,"['email', 'phone', 'reviews', 'jumio']",t,t,South End,Apartment,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",306.0,90.0,4.0,100.0,1.0,85.0,192.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,t,t,6.0,4.72
11710680,Bright & beautiful 2BR in best location,7744251,2013-07-26,"Boston, Massachusetts, United States",within a day,80.0,90.0,f,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,South End,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",Essentials,Hangers,Iron,""Laptop Friendly Workspace""}",229.0,80.0,4.0,100.0,3.0,60.0,5.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,1.0,1.04
11686744,Stylish 1BR in Heart of Boston,12243051,2014-02-14,"Montreal, Quebec, Canada",within a few hours,71.0,98.0,f,363.0,"['email', 'phone', 'reviews', 'manual_offline', 'jumio']",t,t,South End,Condominium,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",199.0,95.0,1.0,10.0,3.0,1125.0,4.0,100.0,10.0,10.0,10.0,9.0,10.0,10.0,f,t,strict,f,f,58.0,0.77
8088370,Ballroom turned loft apartment!,21406929,2014-09-16,"Boston, Massachusetts, United States",within an hour,100.0,100.0,f,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t,South End,Loft,Shared room,1.0,1.0,1.0,1.0,Pull-out Sofa,"{""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Suitable for Events"",Washer,Dryer,""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer""}",67.0,68.38014,1.0,0.0,2.0,5.0,14.0,93.0,9.0,9.0,9.0,9.0,10.0,9.0,f,f,flexible,f,f,1.0,1.14
4742275,Attention to details is our mantra,5474074,2013-03-15,"Boston, Massachusetts, United States",within an hour,100.0,50.0,f,3.0,"['email', 'phone', 'reviews', 'jumio']",t,t,South End,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Shampoo}",120.0,68.38014,1.0,20.0,28.0,45.0,6.0,97.0,9.0,9.0,10.0,10.0,10.0,9.0,f,f,strict,f,f,3.0,0.39
7645862,Studio 5 South End: by Spare Suite,508268,2011-04-14,"Boston, Massachusetts, United States",within a few hours,100.0,87.0,t,12.0,"['email', 'phone', 'reviews']",t,f,South End,Apartment,Entire home/apt,3.0,1.0,0.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",239.0,68.38014,2.0,25.0,3.0,1125.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,12.0,0.16
9821291,BEST DEAL- 1 Bd in South End,24171028,2014-11-25,"Boston, Massachusetts, United States",,94.98908,84.17309,f,1.0,"['email', 'phone', 'reviews']",t,f,South End,Apartment,Entire home/apt,4.0,1.0,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Laptop Friendly Workspace""}",130.0,50.0,1.0,0.0,1.0,1125.0,0.0,91.916664,9.431571,9.258041,9.646293,9.646548,9.414042,9.168235,f,f,flexible,f,f,1.0,1.9709084
9611852,Perfect Studio in Center of Boston,49731364,2015-11-23,"Boston, Massachusetts, United States",within a few hours,90.0,100.0,t,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,South End,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",197.0,80.0,1.0,0.0,2.0,30.0,26.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,1.0,4.53
7294565,South End Brown Stone,11822816,2014-01-31,"Boston, Massachusetts, United States",,94.98908,84.17309,f,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t,South End,Apartment,Private room,2.0,1.5,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector""}",85.0,25.0,1.0,0.0,2.0,1125.0,1.0,80.0,8.0,8.0,10.0,10.0,8.0,8.0,f,f,flexible,f,f,1.0,0.08
14821911,Beautiful Apartment in South End,92663980,2016-08-30,"Boston, Massachusetts, United States",,94.98908,84.17309,f,1.0,['phone'],t,f,South End,Apartment,Entire home/apt,3.0,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",225.0,100.0,1.0,0.0,3.0,1125.0,0.0,91.916664,9.431571,9.258041,9.646293,9.646548,9.414042,9.168235,f,f,flexible,f,f,1.0,1.9709084
8303267,"4+ BR Quiet, Deluxe, Charming House",4552954,2013-01-02,"Boston, Massachusetts, United States",within a few hours,100.0,83.0,t,3.0,"['email', 'phone', 'reviews', 'kba']",t,t,South End,House,Entire home/apt,8.0,4.5,5.0,6.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",1300.0,68.38014,1.0,0.0,5.0,30.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,3.0,0.75
9728602,Renovated South End abode (2b/2b),4127253,2012-11-12,"Boston, Massachusetts, United States",within a day,50.0,50.0,f,2.0,"['email', 'phone', 'reviews', 'kba']",t,t,South End,Apartment,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,Essentials,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",266.0,65.0,2.0,10.0,3.0,1125.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,2.0,0.24
5058148,Convenient & Vibrant South End!  ,1604662,2012-01-13,"Boston, Massachusetts, United States",,94.98908,84.17309,f,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,South End,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",160.0,45.0,1.0,0.0,2.0,21.0,6.0,95.0,9.0,10.0,10.0,9.0,10.0,9.0,f,f,flexible,f,f,1.0,0.33
6762011,"Columbus Ave By Maverick, TwentyTwo",22348222,2014-10-09,"Middlesex County, Massachusetts, United States",within a few hours,100.0,91.0,f,52.0,"['email', 'phone', 'reviews', 'jumio']",t,t,South End,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",150.0,225.0,1.0,0.0,7.0,1125.0,0.0,91.916664,9.431571,9.258041,9.646293,9.646548,9.414042,9.168235,f,f,strict,f,f,50.0,1.9709084
11873789,Cozy Apartment + Porch in South End,44369882,2015-09-16,"Boston, Massachusetts, United States",within a day,80.0,100.0,f,1.0,"['email', 'phone', 'linkedin', 'reviews']",t,f,South End,Apartment,Entire home/apt,3.0,1.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Heating,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}",280.0,80.0,1.0,20.0,3.0,1125.0,8.0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,f,f,moderate,f,f,1.0,1.54
12496332,Sunny & Spacious room- South End,11556349,2014-01-22,US,,94.98908,84.17309,f,1.0,"['email', 'phone', 'kba']",t,f,South End,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",60.0,20.0,1.0,10.0,7.0,1125.0,0.0,91.916664,9.431571,9.258041,9.646293,9.646548,9.414042,9.168235,f,f,strict,f,f,1.0,1.9709084
585148,Trendy Loft in the South End,2883829,2012-07-09,"Boston, Massachusetts, United States",within an hour,100.0,100.0,f,5.0,"['email', 'phone', 'facebook', 'reviews', 'manual_offline', 'jumio']",t,t,South End,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit""}",225.0,80.0,3.0,100.0,2.0,1125.0,31.0,93.0,10.0,9.0,9.0,10.0,9.0,9.0,f,f,strict,t,t,1.0,1.21
5582163,Fabulous south end studio!,28943553,2015-03-07,"Boston, Massachusetts, United States",within a few hours,90.0,82.0,f,1.0,"['email', 'phone', 'reviews']",t,f,South End,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Cat(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Hangers,Iron}",170.0,25.0,1.0,10.0,1.0,1125.0,50.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,flexible,f,f,1.0,2.91
5352623,Romantic B&B - Roof Top Hot Tub,97805,2010-03-23,"Boston, Massachusetts, United States",within an hour,100.0,0.0,t,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t,South End,Bed & Breakfast,Private room,2.0,1.0,1.0,1.0,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Breakfast,""Hot Tub"",Heating,""Suitable for Events"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",168.0,25.0,2.0,65.0,1.0,1125.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,1.0,0.24
322593,"1Studio WalkOutToPatio..CloseToBus,T,HistoricSites",1651480,2012-01-25,"Boston, Massachusetts, United States",within an hour,100.0,94.0,t,6.0,"['email', 'phone', 'reviews', 'jumio']",t,t,South End,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",183.0,70.0,2.0,77.0,2.0,365.0,192.0,94.0,9.0,9.0,10.0,10.0,10.0,9.0,f,f,strict,t,t,6.0,4.57
6810723,"Columbus By Maverick, TwentyThree",22348222,2014-10-09,"Middlesex County, Massachusetts, United States",within a few hours,100.0,91.0,f,52.0,"['email', 'phone', 'reviews', 'jumio']",t,t,South End,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",137.0,225.0,1.0,0.0,7.0,1125.0,0.0,91.916664,9.431571,9.258041,9.646293,9.646548,9.414042,9.168235,f,f,strict,f,f,50.0,1.9709084
11902134,Apartment in Historic South End,63487603,2016-03-18,US,within an hour,100.0,100.0,f,2.0,"['email', 'phone', 'reviews']",t,f,South End,Apartment,Entire home/apt,6.0,1.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_50""}",300.0,68.38014,1.0,0.0,4.0,1125.0,9.0,88.0,9.0,8.0,10.0,10.0,10.0,9.0,f,t,strict,f,f,1.0,1.74
14461998,COZY South end studio,88372372,2016-08-06,"Boston, Massachusetts, United States",within an hour,100.0,100.0,f,1.0,"['email', 'phone', 'reviews']",t,f,South End,Apartment,Entire home/apt,3.0,1.0,0.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",""Hair Dryer""}",166.0,68.38014,1.0,0.0,2.0,1125.0,2.0,90.0,9.0,10.0,10.0,10.0,9.0,10.0,f,f,flexible,f,f,1.0,2.0
10227043,2 BR 2 Bath Luxury Apmt in SouthEnd,39338110,2015-07-23,"Boston, Massachusetts, United States",within an hour,100.0,100.0,f,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,South End,Apartment,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",350.0,50.0,1.0,0.0,2.0,10.0,33.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,strict,f,f,1.0,4.16
